 Psi:
  0.1187      11.5203
  0.1201      11.6587
  0.1216      11.7979
  0.1230      11.9379
  0.1244      12.0787
  0.1259      12.2204
  0.1274      12.3629
  0.1289      12.5063
  0.1303      12.6504
  0.1318      12.7954
  0.1333      12.9413
  0.1348      13.0879
  0.1364      13.2354
  0.1379      13.3837
  0.1394      13.5328
  0.1410      13.6827
  0.1425      13.8335
  0.1441      13.9851
  0.1457      14.1375
  0.1472      14.2908
  0.1488      14.4448
  0.1504      14.5998
  0.1520      14.7555
  0.1536      14.9120
  0.1553      15.0694
  0.1569      15.2276
  0.1585      15.3867
  0.1602      15.5465
  0.1618      15.7072
  0.1635      15.8687
  0.1652      16.0311
  0.1669      16.1942
  0.1685      16.3582
  0.1702      16.5230
  0.1719      16.6887
  0.1737      16.8551
  0.1754      17.0224
  0.1771      17.1906
  0.1789      17.3595
  0.1806      17.5293
  0.1824      17.6999
  0.1841      17.8713
  0.1859      18.0436
  0.1877      18.2166
  0.1895      18.3905
  0.1913      18.5653
  0.1931      18.7408
  0.1949      18.9172
  0.1967      19.0944
  0.1986      19.2725
  0.2004      19.4513
  0.2023      19.6310
  0.2041      19.8115
  0.2060      19.9929
  0.2079      20.1750
  0.2098      20.3580
  0.2116      20.5418
  0.2135      20.7265
  0.2155      20.9120
  0.2174      21.0983
  0.2193      21.2854
  0.2212      21.4733
  0.2232      21.6621
  0.2251      21.8517
  0.2271      22.0421
  0.2291      22.2334
  0.2311      22.4255
  0.2330      22.6184
  0.2350      22.8121
  0.2370      23.0067
  0.2391      23.2021
  0.2411      23.3983
  0.2431      23.5953
  0.2451      23.7932
  0.2472      23.9919
  0.2492      24.1914
  0.2513      24.3917
  0.2534      24.5929
  0.2555      24.7949
  0.2576      24.9977
  0.2597      25.2013
  0.2618      25.4058
  0.2639      25.6111
  0.2660      25.8172
  0.2681      26.0242
  0.2703      26.2320
  0.2724      26.4406
  0.2746      26.6500
  0.2767      26.8603
  0.2789      27.0713
  0.2811      27.2832
  0.2833      27.4960
  0.2855      27.7095
  0.2877      27.9239
  0.2899      28.1391
  0.2921      28.3552
  0.2944      28.5720
  0.2966      28.7897
  0.2989      29.0082
  0.3011      29.2276
  0.3034      29.4478
  0.3057      29.6688
  0.3080      29.8906
  0.3103      30.1132
  0.3126      30.3367
  0.3149      30.5610
  0.3172      30.7861
  0.3195      31.0121
  0.3219      31.2389
  0.3242      31.4665
  0.3266      31.6949
  0.3289      31.9241
  0.3313      32.1542
  0.3337      32.3851
  0.3361      32.6169
  0.3385      32.8494
  0.3409      33.0828
  0.3433      33.3170
  0.3457      33.5521
  0.3481      33.7879
  0.3506      34.0246
  0.3530      34.2622
  0.3555      34.5005
  0.3579      34.7397
  0.3604      34.9797
  0.3629      35.2205
  0.3654      35.4621
  0.3679      35.7046
  0.3704      35.9479
  0.3729      36.1920
  0.3754      36.4370
  0.3779      36.6828
  0.3805      36.9294
  0.3830      37.1768
  0.3856      37.4251
  0.3882      37.6742
  0.3907      37.9241
  0.3933      38.1748
  0.3959      38.4264
  0.3985      38.6788
  0.4011      38.9320
  0.4037      39.1860
  0.4064      39.4409
  0.4090      39.6966
  0.4116      39.9531
  0.4143      40.2104
  0.4170      40.4686
  0.4196      40.7276
  0.4223      40.9874
  0.4250      41.2481
  0.4277      41.5096
  0.4304      41.7719
  0.4331      42.0350
  0.4358      42.2990
  0.4385      42.5637
  0.4413      42.8294
  0.4440      43.0958
  0.4468      43.3630
  0.4495      43.6311
  0.4523      43.9000
  0.4551      44.1698
  0.4579      44.4403
  0.4607      44.7117
  0.4635      44.9840
  0.4663      45.2570
  0.4691      45.5309
  0.4719      45.8056
  0.4748      46.0811
  0.4776      46.3574
  0.4805      46.6346
  0.4833      46.9126
  0.4862      47.1914
  0.4891      47.4711
  0.4920      47.7516
  0.4949      48.0329
  0.4978      48.3150
  0.5007      48.5980
  0.5036      48.8817
  0.5066      49.1663
  0.5095      49.4518
  0.5125      49.7380
  0.5154      50.0251
  0.5184      50.3130
  0.5214      50.6018
  0.5243      50.8914
  0.5273      51.1817
  0.5303      51.4730
  0.5333      51.7650
  0.5364      52.0579
  0.5394      52.3516
  0.5424      52.6461
  0.5455      52.9414
  0.5485      53.2376
  0.5516      53.5346
  0.5546      53.8324
  0.5577      54.1311
  0.5608      54.4306
  0.5639      54.7309
  0.5670      55.0320
  0.5701      55.3340
  0.5732      55.6368
  0.5764      55.9404
  0.5795      56.2448
  0.5826      56.5501
  0.5858      56.8562
  0.5890      57.1631
  0.5921      57.4708
  0.5953      57.7794
  0.5985      58.0888
  0.6017      58.3990
  0.6049      58.7100
  0.6081      59.0219
  0.6113      59.3346
  0.6146      59.6481
  0.6178      59.9625
  0.6210      60.2777
  0.6243      60.5937
  0.6276      60.9105
  0.6308      61.2282
  0.6341      61.5466
  0.6374      61.8659
  0.6407      62.1861
  0.6440      62.5070
  0.6473      62.8288
  0.6507      63.1514
  0.6540      63.4749
  0.6573      63.7991
  0.6607      64.1242
  0.6640      64.4501
  0.6674      64.7769
  0.6708      65.1045
  0.6742      65.4329
  0.6776      65.7621
  0.6810      66.0921
  0.6844      66.4230
  0.6878      66.7547
  0.6912      67.0872
  0.6946      67.4206
  0.6981      67.7548
  0.7015      68.0898
  0.7050      68.4256
  0.7085      68.7622
  0.7119      69.0997
  0.7154      69.4380
  0.7189      69.7772
  0.7224      70.1171
  0.7259      70.4579
  0.7295      70.7995
  0.7330      71.1420
  0.7365      71.4852
  0.7401      71.8293
  0.7436      72.1743
  0.7472      72.5200
  0.7508      72.8666
  0.7543      73.2140
  0.7579      73.5622
  0.7615      73.9112
  0.7651      74.2611
  0.7687      74.6118
  0.7724      74.9633
  0.7760      75.3157
  0.7796      75.6689
  0.7833      76.0229
  0.7869      76.3777
  0.7906      76.7334
  0.7943      77.0899
  0.7979      77.4472
  0.8016      77.8053
  0.8053      78.1643
  0.8090      78.5241
  0.8128      78.8847
  0.8165      79.2461
  0.8202      79.6084
  0.8240      79.9715
  0.8277      80.3354
  0.8315      80.7001
  0.8352      81.0657
  0.8390      81.4321
  0.8428      81.7993
  0.8466      82.1674
  0.8504      82.5363
  0.8542      82.9060
  0.8580      83.2765
  0.8618      83.6478
  0.8657      84.0200
  0.8695      84.3930
  0.8734      84.7669
  0.8772      85.1415
  0.8811      85.5170
  0.8850      85.8933
  0.8889      86.2705
  0.8927      86.6484
  0.8966      87.0272
  0.9006      87.4068
  0.9045      87.7873
  0.9084      88.1685
  0.9123      88.5506
  0.9163      88.9336
  0.9202      89.3173
  0.9242      89.7019
  0.9282      90.0873
  0.9322      90.4735
  0.9361      90.8606
  0.9401      91.2484
  0.9441      91.6371
  0.9482      92.0267
  0.9522      92.4170
  0.9562      92.8082
  0.9603      93.2002
  0.9643      93.5931
  0.9684      93.9867
  0.9724      94.3812
  0.9765      94.7765
  0.9806      95.1727
  0.9847      95.5696
  0.9888      95.9674
  0.9929      96.3660
  0.9970      96.7655
  1.0011      97.1658
  1.0052      97.5668
  1.0094      97.9688
  1.0135      98.3715
  1.0177      98.7751
  1.0219      99.1795
  1.0260      99.5847
  1.0302      99.9908
  1.0344     100.3977
  1.0386     100.8054
  1.0428     101.2139
  1.0470     101.6233
  1.0513     102.0334
  1.0555     102.4444
  1.0597     102.8563
  1.0640     103.2689
  1.0682     103.6824
  1.0725     104.0968
  1.0768     104.5119
  1.0811     104.9279
  1.0854     105.3447
  1.0897     105.7623
  1.0940     106.1807
  1.0983     106.6000
  1.1026     107.0201
  1.1070     107.4410
  1.1113     107.8628
